Customer_ID,complete_Mean,months
1004073,0.333333333,34
1004074,13,34
1004075,312,34
1004076,22.33333333,34
1004077,49.33333333,34
1004078,512,36
1004079,226.6666667,36
1004080,96.66666667,40
1004081,0,38
1004082,49,36
1004083,10,34
1004084,122.3333333,38
1004085,3,38
1004086,97,38
1004087,183.3333333,36
1004088,207,40
1004089,47.66666667,40
1004090,179.3333333,34
1004091,88,34
1004092,65.33333333,38
1004093,11,34
1004094,7,34
1004095,80.66666667,36
1004096,94,34
1004097,26,40
1004098,186.3333333,40
1004099,20,40
1004100,67,38
1004101,18.66666667,34
1004102,29.66666667,40
1004103,95.66666667,34
1004104,15,34
1004105,383.6666667,34
1004106,0.333333333,34
1004107,160.3333333,38
1004108,91.33333333,34
1004109,38.33333333,38
1004110,167.6666667,36
1004111,115.6666667,38
1004112,190.3333333,34
1004113,57.33333333,40
1004114,81.33333333,34
1004115,76.33333333,40
1004116,9,38
1004117,0,38
1004118,70.66666667,38
1004119,98.66666667,38
1004120,35,36
1004121,89.33333333,38
1004122,10,36
1004123,178.6666667,38
1004124,97,40
1004125,108.3333333,34
1004126,0,40
1004127,150.3333333,36
1004128,32,34
1004129,66.66666667,34
1004130,111,40
1004131,56.66666667,38
1004132,139.6666667,38
1004133,60.66666667,38
1004134,218.3333333,36
1004135,254.6666667,40
1004136,17.33333333,38
1004137,57.33333333,36
1004138,80.33333333,36
1004139,381.6666667,34
1004140,154,34
1004141,136.3333333,40
1004142,135.6666667,36
1004143,3.333333333,36
1004144,1.666666667,38
1004145,221,34
1004146,193,40
1004147,0,36
1004148,227.3333333,34
1004149,76.66666667,38
1004150,96,40
1004151,43,36
1004152,128,34
1004153,123.3333333,36
1004154,78.66666667,40
1004155,0.333333333,38
1004156,204.6666667,36
1004157,13,34
1004158,23.33333333,36
1004159,11.33333333,36
1004160,0,40
1004161,53.66666667,34
1004162,107,36
1004163,63,38
1004164,115.3333333,34
1004165,55,38
1004166,82,40
1004167,165.3333333,34
1004168,3.333333333,38
1004169,305,34
1004170,9.333333333,40
1004171,115,34
1004172,9.333333333,36
1004173,190,38
1004174,314,34
1004175,92.66666667,34
1004176,66.33333333,36
1004177,198.6666667,36
1004178,8,36
1004179,112.6666667,40
1004180,155,34
1004181,0,34
1004182,32,36
1004183,66,34
1004184,238,34
1004185,56.33333333,40
1004186,19,38
1004187,459.3333333,36
1004188,56.33333333,34
1004189,153,40
1004190,19.66666667,36
1004191,61,34
1004192,0,40
1004193,122,36
1004194,41.33333333,38
1004195,6.666666667,34
1004196,30,34
1004197,4.333333333,34
1004198,40.33333333,34
1004199,51.33333333,38
1004200,86.33333333,38
1004201,7,36
1004202,32.33333333,38
1004203,41.33333333,40
1004204,42.66666667,40
1004205,76,40
1004206,138.6666667,40
1004207,29,34
1004208,460.6666667,36
1004209,107.3333333,40
1004210,238.3333333,36
1004211,59.33333333,40
1004212,0,36
1004213,31.33333333,36
1004214,889.6666667,38
1004215,317.3333333,38
1004216,105.3333333,34
1004217,21,34
1004218,213.6666667,38
1004219,57,36
1004220,2.666666667,34
1004221,131.6666667,40
1004222,364.6666667,40
1004223,63.66666667,40
1004224,2,36
1004225,127,34
1004226,135.6666667,38
1004227,82.66666667,34
1004228,234.6666667,34
1004229,75.66666667,36
1004230,0,36
1004231,71.33333333,40
1004232,4.333333333,38
1004233,249.3333333,40
1004234,268.6666667,36
1004235,108.6666667,36
1004236,103.6666667,38
1004237,278.6666667,34
1004238,196,34
1004239,377.6666667,36
1004240,21,38
1004241,78,36
1004242,65.33333333,36
1004243,0,34
1004244,240,34
1004245,36.66666667,40
1004246,81.66666667,36
1004247,166.6666667,36
1004248,215,40
1004249,66,36
1004250,139.3333333,36
1004251,0.666666667,36
1004252,49.33333333,38
1004253,67.33333333,36
1004254,58.33333333,36
1004255,143.3333333,40
1004256,42.33333333,36
1004257,74.66666667,34
1004258,85,34
1004259,133,40
1004260,141,38
1004261,32,40
1004262,0,40
1004263,223,40
1004264,49,34
1004265,0,34
1004266,225.3333333,36
1004267,273.3333333,34
1004268,120,38
1004269,11.33333333,40
1004270,33.33333333,34
1004271,47.33333333,36
1004272,116.6666667,36
1004273,41,34
1004274,81,36
1004275,58,34
1004276,35.66666667,38
1004277,37,38
1004278,24.66666667,36
1004279,117.6666667,34
1004280,87.33333333,36
1004281,7.666666667,36
1004282,4.333333333,36
1004283,70.66666667,34
1004284,177.3333333,40
1004285,42.66666667,36
1004286,24.33333333,34
1004287,115,34
1004288,69.66666667,38
1004289,257.3333333,34
1004290,44,38
1004291,2,36
1004292,46,34
1004293,663.6666667,40
1004294,194,34
1004295,36,34
1004296,160,36
1004297,184,38
1004298,9.666666667,40
1004299,41.66666667,38
1004300,119.3333333,38
1004301,27,38
1004302,8.333333333,34
1004303,106.3333333,34
1004304,14,38
1004305,188.3333333,38
1004306,84.33333333,34
1004307,220,34
1004308,119.6666667,34
1004309,153.6666667,34
1004310,2.333333333,38
1004311,159.3333333,36
1004312,131,38
1004313,147,40
1004314,99.66666667,40
1004315,20.33333333,36
1004316,212.3333333,40
1004317,240.3333333,36
1004318,173.6666667,38
1004319,40.66666667,34
1004320,95,40
1004321,134.3333333,38
1004322,198,40
1004323,113.3333333,38
1004324,51.66666667,38
1004325,95.66666667,38
1004326,409.6666667,36
1004327,139.3333333,36
1004328,82.66666667,34
1004329,9,34
1004330,75.33333333,34
1004331,26,36
1004332,101.3333333,38
1004333,165,36
1004334,118.3333333,34
1004335,49.33333333,34
1004336,303.6666667,38
1004337,133,34
1004338,149.6666667,34
1004339,117.6666667,34
1004340,137,34
1004341,164,34
1004342,214.6666667,34
1004343,112,40
1004344,214.6666667,34
1004345,2.666666667,36
1004346,164,38
1004347,40,40
1004348,0,40
1004349,0,40
1004350,4.666666667,38
1004351,125.3333333,36
1004352,148,40
1004353,36.33333333,34
1004354,351.6666667,34
1004355,41,40
1004356,28.33333333,36
1004357,57,36
1004358,209,36
1004359,94.33333333,40
1004360,483.3333333,38
1004361,389,38
1004362,48.66666667,40
1004363,63.66666667,38
1004364,208,38
1004365,5,34
1004366,191.6666667,36
1004367,124.6666667,38
1004368,154,36
1004369,118.3333333,34
1004370,210.6666667,36
1004371,176,34
1004372,13.33333333,38
1004373,1008.666667,38
1004374,50,34
1004375,108,34
1004376,78.66666667,40
1004377,84,40
1004378,38.33333333,34
1004379,77.66666667,34
1004380,0,36
1004381,160.6666667,34
1004382,93,40
1004383,185.3333333,38
1004384,99.33333333,38
1004385,36,36
1004386,65.66666667,34
1004387,106.6666667,40
1004388,334,36
1004389,288,36
1004390,202.3333333,34
1004391,57.66666667,38
1004392,33,40
1004393,43,34
1004394,16.66666667,36
1004395,155.3333333,38
1004396,90.66666667,34
1004397,99,38
1004398,21.66666667,38
1004399,17,34
1004400,295.6666667,34
1004401,4.333333333,34
1004402,29,38
1004403,139.3333333,40
1004404,125.3333333,36
1004405,40.33333333,40
1004406,56.33333333,38
1004407,126,36
1004408,16.33333333,40
1004409,147.6666667,36
1004410,400,36
1004411,57.33333333,34
1004412,172,34
1004413,184.3333333,34
1004414,45.33333333,38
1004415,195.6666667,34
1004416,89.33333333,34
1004417,60.33333333,36
1004418,120,38
1004419,2.666666667,36
1004420,87.66666667,36
1004421,51.66666667,36
1004422,456,34
1004423,27.66666667,34
1004424,208.6666667,40
1004425,173.6666667,36
1004426,19.66666667,36
1004427,10.33333333,36
1004428,126,36
1004429,257.6666667,36
1004430,8.666666667,38
1004431,54.33333333,34
1004432,252,34
1004433,56.33333333,40
1004434,22.33333333,36
1004435,145,36
1004436,71.33333333,40
1004437,15.66666667,36
1004438,41.33333333,40
1004439,67.66666667,34
1004440,93.33333333,38
1004441,349,36
1004442,64.66666667,40
1004443,2.666666667,40
1004444,84,34
1004445,48.66666667,36
1004446,143.3333333,36
1004447,3,34
1004448,26.66666667,34
1004449,25,36
1004450,413.6666667,40
1004451,106.6666667,40
1004452,32.66666667,34
1004453,194.3333333,38
1004454,159.6666667,34
1004455,236,40
1004456,139,36
1004457,181.6666667,34
1004458,7.666666667,36
1004459,209.3333333,38
1004460,134.6666667,40
1004461,82.66666667,34
1004462,35.33333333,34
1004463,109.3333333,40
1004464,302.6666667,34
1004465,31.33333333,38
1004466,16.66666667,36
1004467,117.3333333,34
1004468,209.6666667,36
1004469,0,38
1004470,243.6666667,40
1004471,84.66666667,38
1004472,63,40
1004473,140.6666667,36
1004474,238,36
1004475,11,38
1004476,87.66666667,36
1004477,0,36
1004478,50.66666667,34
1004479,168.3333333,40
1004480,33.66666667,34
1004481,2.333333333,38
1004482,67.33333333,40
1004483,146.3333333,34
1004484,287.3333333,38
1004485,0,40
1004486,198.3333333,40
1004487,20.66666667,36
1004488,304.3333333,38
1004489,372,40
1004490,3.333333333,34
1004491,7.666666667,34
1004492,14.33333333,34
1004493,40.66666667,34
1004494,6,38
1004495,239.6666667,34
1004496,117,34
1004497,170.3333333,40
1004498,40.66666667,36
1004499,23,33
1004500,146,33
1004501,66,36
1004502,41,38
1004503,141.6666667,36
1004504,440,33
1004505,39,38
1004506,298.3333333,38
1004507,182.3333333,36
1004508,99.33333333,33
1004509,153.3333333,33
1004510,163.3333333,38
1004511,473,38
1004512,79.66666667,33
1004513,64.33333333,33
1004514,17.66666667,40
1004515,30.66666667,36
1004516,339.3333333,38
1004517,15.66666667,33
1004518,14,40
1004519,37.33333333,36
1004520,110.3333333,33
1004521,76.66666667,38
1004522,22,38
1004523,33.33333333,37
1004524,234,39
1004525,3.666666667,35
1004526,158.6666667,39
1004527,83,33
1004528,39.33333333,35
1004529,233.6666667,37
1004530,0,39
1004531,5,37
1004532,235.3333333,39
1004533,99.66666667,35
1004534,166.6666667,39
1004535,99.66666667,35
1004536,0,37
1004537,463.6666667,35
1004538,16,37
1004539,97,35
1004540,9,35
1004541,97.33333333,39
1004542,0,39
1004543,179.6666667,35
1004544,419.3333333,39
1004545,515.3333333,35
1004546,9,37
1004547,103.3333333,35
1004548,119.6666667,33
1004549,18.66666667,33
1004550,49.33333333,37
1004551,23,39
1004552,42.66666667,37
1004553,15,33
1004554,47.66666667,39
1004555,0,33
1004556,2.666666667,37
1004557,104,37
1004558,1,37
1004559,179.3333333,37
1004560,12,37
1004561,101.3333333,35
1004562,107.3333333,33
1004563,40,39
1004564,85,33
1004565,78.66666667,35
1004566,28.66666667,33
1004567,57,33
1004568,94.66666667,37
1004569,38.33333333,35
1004570,266,33
1004571,103,37
1004572,75.33333333,37
1004573,30.66666667,35
1004574,2,33
1004575,60.66666667,39
1004576,178.6666667,33
1004577,19.66666667,37
1004578,0,33
1004579,130,37
1004580,359.3333333,39
1004581,169.6666667,37
1004582,4,39
1004583,269,37
1004584,84.66666667,39
1004585,112.3333333,33
1004586,98.66666667,39
1004587,54,33
1004588,145.3333333,37
1004589,9.666666667,37
1004590,16.66666667,35
1004591,103.3333333,39
1004592,398.6666667,35
1004593,97.66666667,33
1004594,37.66666667,33
1004595,13,33
1004596,125.6666667,39
1004597,122.6666667,37
1004598,128.6666667,37
1004599,42.66666667,39
1004600,25.33333333,35
1004601,149,35
1004602,315,39
1004603,0,33
1004604,104.3333333,37
1004605,97,33
1004606,11.33333333,33
1004607,98.33333333,33
1004608,42.33333333,33
1004609,507,35
1004610,77.33333333,37
1004611,81.33333333,33
1004612,32,37
1004613,21,35
1004614,273,33
1004615,153.6666667,35
1004616,56.33333333,35
1004617,39.33333333,37
1004618,299.3333333,35
1004619,13,33
1004620,134.6666667,37
1004621,277,39
1004622,6.333333333,35
1004623,169,37
1004624,12.66666667,37
1004625,98.66666667,37
1004626,516.6666667,39
1004627,76,39
1004628,22,39
1004629,261,39
1004630,256.6666667,33
1004631,116,39
1004632,47.66666667,37
1004633,125,35
1004634,50.33333333,33
1004635,27.66666667,33
1004636,13.33333333,39
1004637,45,39
1004638,9.666666667,33
1004639,72.66666667,39
1004640,44,33
1004641,21.33333333,37
1004642,27.66666667,35
1004643,44.33333333,33
1004644,74,37
1004645,53,39
1004646,162,37
1004647,124.3333333,33
1004648,57,37
1004649,334,37
1004650,62,37
1004651,65.66666667,35
1004652,389.3333333,35
1004653,0,39
1004654,53.66666667,39
1004655,60,37
1004656,1,35
1004657,115,37
1004658,155.6666667,39
1004659,28,37
1004660,59.33333333,33
1004661,44,35
1004662,67.66666667,35
1004663,4.333333333,37
1004664,194,39
1004665,8.333333333,39
1004666,65.66666667,39
1004667,163,33
1004668,84.33333333,35
1004669,39,37
1004670,168.3333333,33
1004671,85.66666667,33
1004672,16,35
1004673,13.33333333,35
1004674,188.3333333,33
1004675,205.6666667,37
1004676,238.6666667,39
1004677,52.33333333,34
1004678,92,37
1004679,317,35
1004680,157.3333333,35
1004681,33.33333333,39
1004682,37.33333333,33
1004683,30.33333333,33
1004684,1,35
1004685,156,33
1004686,40,37
1004687,33.33333333,33
1004688,624,35
1004689,14,33
1004690,80.66666667,37
1004691,161.3333333,35
1004692,219.6666667,33
1004693,289.6666667,33
1004694,78.66666667,37
1004695,0,39
1004696,92.66666667,35
1004697,35.66666667,39
1004698,144.3333333,33
1004699,54.66666667,37
1004700,11.33333333,35
1004701,104.3333333,33
1004702,79.66666667,39
1004703,27.66666667,37
1004704,154.6666667,39
1004705,50,39
1004706,2.333333333,33
1004707,22.66666667,35
1004708,53.66666667,39
1004709,59.33333333,33
1004710,0,39
1004711,99,33
1004712,75.66666667,39
1004713,0,35
1004714,343.6666667,35
1004715,123.6666667,35
1004716,209.6666667,37
1004717,0.666666667,37
1004718,126.3333333,39
1004719,42,33
1004720,249.3333333,33
1004721,225.3333333,35
1004722,4,39
1004723,70.33333333,39
1004724,56.66666667,35
1004725,221.3333333,35
1004726,115,33
1004727,69.66666667,33
1004728,4,33
1004729,68,37
1004730,164.3333333,33
1004731,123.3333333,39
1004732,88.33333333,39
1004733,53,33
1004734,82,39
1004735,93.66666667,39
1004736,81.66666667,33
1004737,450,33
1004738,88.66666667,39
1004739,121,33
1004740,49,33
1004741,59.66666667,33
1004742,124.6666667,33
1004743,3.333333333,35
1004744,34.33333333,39
1004745,40.33333333,39
1004746,48.33333333,37
1004747,89,35
1004748,72.33333333,33
1004749,145.3333333,35
1004750,30.33333333,33
1004751,95.33333333,35
1004752,85,37
1004753,47.66666667,33
1004754,301.3333333,33
1004755,52.33333333,33
1004756,32.33333333,33
1004757,124.3333333,37
1004758,63.66666667,37
1004759,140.6666667,33
1004760,15,39
1004761,24.33333333,33
1004762,0,35
1004763,13.33333333,39
1004764,61.33333333,35
1004765,62,33
1004766,38.66666667,39
1004767,19,35
1004768,70,35
1004769,52.33333333,35
1004770,2.333333333,39
1004771,179,35
1004772,61.33333333,33
1004773,48.33333333,35
1004774,117.6666667,35
1004775,150,33
1004776,320.3333333,33
1004777,16,35
1004778,100.6666667,37
1004779,90,39
1004780,7.333333333,33
1004781,118.3333333,35
1004782,107.3333333,33
1004783,26.33333333,33
1004784,132,37
1004785,0,39
1004786,46.66666667,35
1004787,74,35
1004788,14.66666667,39
1004789,48.66666667,37
1004790,217,35
1004791,16,35
1004792,38.33333333,33
1004793,159,35
1004794,9,35
1004795,7.333333333,37
1004796,3.333333333,37
1004797,123.6666667,33
1004798,178.3333333,39
1004799,81.66666667,35
1004800,95.66666667,33
1004801,221.6666667,37
1004802,374,37
1004803,75.33333333,39
1004804,0,37
1004805,22,37
1004806,25.33333333,37
1004807,142.3333333,35
1004808,37.33333333,33
1004809,45.33333333,33
1004810,43.66666667,35
1004811,132.3333333,39
1004812,66,33
1004813,113,35
1004814,256.6666667,33
1004815,236.6666667,33
1004816,97,33
1004817,85.33333333,33
1004818,1.333333333,33
1004819,57.66666667,35
1004820,279.6666667,35
1004821,105.6666667,35
1004822,241,35
1004823,54.33333333,39
1004824,0,37
1004825,114.3333333,33
1004826,144.3333333,33
1004827,154,33
1004828,209.3333333,37
1004829,8,35
1004830,13.33333333,35
1004831,105.6666667,35
1004832,247,39
1004833,15.66666667,37
1004834,67.66666667,37
1004835,62,33
1004836,169.3333333,39
1004837,198.6666667,33
1004838,186.6666667,39
1004839,93.66666667,39
1004840,109.3333333,35
1004841,305.3333333,37
1004842,47.33333333,33
1004843,85.66666667,39
1004844,134.6666667,39
1004845,140.3333333,37
1004846,19.66666667,39
1004847,13.33333333,35
1004848,240.6666667,35
1004849,73.66666667,33
1004850,0,33
1004851,228.3333333,37
1004852,177.3333333,35
1004853,22,39
1004854,73,39
1004855,185,39
1004856,37.33333333,39
1004857,0,35
1004858,132,33
1004859,116.6666667,39
1004860,95,35
1004861,43.66666667,39
1004862,97.33333333,35
1004863,170,33
1004864,106.3333333,33
1004865,122.6666667,39
1004866,64.33333333,37
1004867,6,35
1004868,7,33
1004869,3.666666667,33
1004870,447.6666667,33
1004871,89.66666667,33
1004872,2,39
1004873,214.3333333,35
1004874,80,37
1004875,120.6666667,35
1004876,116.3333333,37
1004877,37.66666667,35
1004878,19.33333333,33
1004879,359,35
1004880,323.3333333,37
1004881,49,33
1004882,100.6666667,35
1004883,58,33
1004884,83.66666667,37
1004885,46.33333333,35
1004886,43,35
1004887,0,37
1004888,4.333333333,35
1004889,37,33
1004890,211.6666667,33
1004891,103.6666667,35
1004892,40.33333333,39
1004893,186.6666667,33
1004894,0,35
1004895,349,37
1004896,83.66666667,39
1004897,53,35
1004898,46.33333333,33
1004899,240,35
1004900,19,33
1004901,88.66666667,33
1004902,53.66666667,35
1004903,307.6666667,35
1004904,32.66666667,33
1004905,79,35
1004906,33.33333333,37
1004907,49.33333333,35
1004908,424.3333333,39
1004909,37,37
1004910,135.3333333,33
1004911,0,35
1004912,68.33333333,33
1004913,71.33333333,35
1004914,13,33
1004915,115.3333333,39
1004916,132,33
1004917,2.666666667,37
1004918,76.66666667,35
1004919,3,37
1004920,88.66666667,37
1004921,101.6666667,35
1004922,3,37
1004923,34.66666667,37
1004924,109,37
1004925,70.33333333,33
1004926,58,33
1004927,51.33333333,35
1004928,92,39
1004929,150.3333333,39
1004930,74.66666667,35
1004931,37.33333333,35
1004932,87.33333333,35
1004933,76.33333333,33
1004934,199,33
1004935,124.3333333,39
1004936,83.66666667,33
1004937,20,33
1004938,171.6666667,33
1004939,368.3333333,33
1004940,42,35
1004941,19,39
1004942,167,37
1004943,24.33333333,37
1004944,0,39
1004945,4,33
1004946,12.33333333,35
1004947,65.33333333,33
1004948,95,37
1004949,237.6666667,33
1004950,118.3333333,37
1004951,465.3333333,35
1004952,217.3333333,33
1004953,60.66666667,39
1004954,36.66666667,35
1004955,33.66666667,37
1004956,146.3333333,33
1004957,28,39
1004958,56,39
1004959,56.66666667,33
1004960,164.3333333,35
1004961,53.66666667,35
1004962,2.666666667,37
1004963,156,33
1004964,72.33333333,39
1004965,57.66666667,35
1004966,1,37
1004967,148.3333333,35
1004968,37.66666667,33
1004969,0.333333333,37
1004970,57,33
1004971,63.66666667,35
1004972,66.66666667,35
1004973,182.3333333,33
1004974,223.3333333,33
1004975,143.3333333,37
1004976,34.33333333,35
1004977,0,35
1004978,44,35
1004979,86.66666667,39
1004980,151.3333333,35
1004981,145,35
1004982,64,33
1004983,91,37
1004984,0,35
1004985,169.6666667,37
1004986,78.66666667,37
1004987,41.33333333,33
1004988,53,39
1004989,243.6666667,33
1004990,50.33333333,39
1004991,55.33333333,35
1004992,13,33
1004993,149.6666667,33
1004994,97,33
1004995,19.66666667,33
1004996,85.33333333,37
1004997,153.3333333,35
1004998,1.333333333,35
1004999,204.3333333,35
1005000,28,35
1005001,199.6666667,33
1005002,31.66666667,37
1005003,13,38
1005004,4.333333333,35
1005005,362.3333333,35
1005006,5,33
1005007,74,35
1005008,199.3333333,39
1005009,28,33
1005010,111.6666667,35
1005011,122.6666667,37
1005012,193.3333333,33
1005013,120.6666667,33
1005014,238.3333333,37
1005015,8.333333333,33
1005016,184.3333333,33
1005017,516.3333333,39
1005018,74.33333333,33
1005019,360.3333333,37
1005020,389.6666667,33
1005021,4,37
1005022,53.33333333,37
1005023,121.3333333,33
1005024,73,39
1005025,200.3333333,35
1005026,452.3333333,35
1005027,56.33333333,33
1005028,173,33
1005029,75,37
1005030,229.3333333,33
1005031,139.3333333,33
1005032,243,39
1005033,276.6666667,33
1005034,78,33
1005035,29,37
1005036,25.66666667,37
1005037,43,33
1005038,144.6666667,39
1005039,7.333333333,33
1005040,88.66666667,37
1005041,8.666666667,37
1005042,56,33
1005043,54.66666667,35
1005044,282.6666667,37
1005045,35.66666667,35
1005046,51,33
1005047,9.666666667,37
1005048,2.666666667,37
1005049,74.33333333,35
1005050,333,37
1005051,144,33
1005052,46,35
1005053,7.666666667,37
1005054,69,37
1005055,83,39
1005056,229.3333333,37
1005057,4.666666667,35
1005058,497.6666667,37
1005059,484.3333333,35
1005060,37,37
1005061,112.3333333,39
1005062,0,37
1005063,100,35
1005064,567.6666667,39
1005065,54.33333333,35
1005066,118.6666667,36
1005067,82,37
1005068,38,35
1005069,0.666666667,39
1005070,73,33
1005071,25.33333333,39
1005072,129.3333333,37
1005073,143,35
1005074,75.33333333,39
1005075,0,35
1005076,89,35
1005077,4.666666667,35
1005078,60,37
1005079,21.66666667,39
1005080,33,33
1005081,246.6666667,33
1005082,52,33
1005083,146.3333333,39
1005084,76,33
1005085,112.3333333,35
1005086,486,33
1005087,132.6666667,39
1005088,259.3333333,37
1005089,8,33
1005090,0,37
1005091,0,35
1005092,130.6666667,39
1005093,123.3333333,33
1005094,119.6666667,35
1005095,4.333333333,37
1005096,22.66666667,32
1005097,302,39
1005098,195.3333333,39
1005099,64.66666667,37
1005100,24.66666667,32
1005101,24.66666667,39
1005102,64.66666667,35
1005103,50.66666667,32
1005104,0,37
1005105,134,39
1005106,60.33333333,39
1005107,84.66666667,32
1005108,0,37
1005109,0,39
1005110,80,32
1005111,186,32
1005112,66.66666667,34
1005113,57.66666667,39
1005114,151.6666667,37
1005115,239,39
1005116,220,32
1005117,40.33333333,39
1005118,12,37
1005119,166.6666667,32
1005120,23,32
1005121,215.3333333,37
1005122,52.66666667,32
1005123,8.666666667,32
1005124,1,37
1005125,31,34
1005126,156,34
1005127,42,32
1005128,37.66666667,32
1005129,340.6666667,37
1005130,67.66666667,37
1005131,88.66666667,32
1005132,117.3333333,34
1005133,109,37
1005134,167.6666667,39
1005135,27,38
1005136,82.66666667,36
1005137,0,38
1005138,28.33333333,34
1005139,32.66666667,38
1005140,0,32
1005141,87.33333333,32
1005142,29,38
1005143,0,32
1005144,9.333333333,32
1005145,237.3333333,32
1005146,198,36
1005147,46.33333333,34
1005148,110.6666667,34
1005149,2,34
1005150,85.66666667,38
1005151,0,36
1005152,7.333333333,38
1005153,6.333333333,38
1005154,13.66666667,32
1005155,124,36
1005156,48.33333333,36
1005157,117,32
1005158,210.6666667,34
1005159,200.3333333,32
1005160,3.333333333,38
1005161,56.66666667,38
1005162,245.3333333,38
1005163,108.3333333,32
1005164,134.6666667,32
1005165,51.33333333,36
1005166,12.33333333,38
1005167,195,29
1005168,100,34
1005169,6.666666667,36
1005170,113,34
1005171,4,38
1005172,11,34
1005173,209.6666667,36
1005174,79,32
1005175,36.33333333,34
1005176,64.66666667,32
1005177,80,34
1005178,77,38
1005179,93.66666667,36
1005180,26.66666667,36
1005181,18.33333333,34
1005182,222.3333333,36
1005183,129,38
1005184,68,32
1005185,51.66666667,32
1005186,147,34
1005187,3.333333333,34
1005188,13,32
1005189,0,32
1005190,145.6666667,32
1005191,16.33333333,36
1005192,66.33333333,36
1005193,1263.333333,34
1005194,54,32
1005195,141.6666667,38
1005196,34,36
1005197,81.33333333,36
1005198,185.6666667,36
1005199,0,34
1005200,4,36
1005201,36.66666667,38
1005202,176.6666667,36
1005203,87,34
1005204,65.33333333,34
1005205,291.6666667,32
1005206,81,38
1005207,115.3333333,36
1005208,164.3333333,32
1005209,173.6666667,32
1005210,173.3333333,32
1005211,80,32
1005212,65.66666667,34
1005213,125.6666667,36
1005214,80.33333333,34
1005215,159.3333333,32
1005216,74,32
1005217,8,34
1005218,13.66666667,32
1005219,73.66666667,32
1005220,230.6666667,36
1005221,156.6666667,32
1005222,50,36
1005223,34.33333333,36
1005224,105.6666667,32
1005225,2,34
1005226,159.3333333,32
1005227,105.6666667,34
1005228,83.66666667,38
1005229,53.66666667,34
1005230,102.6666667,36
1005231,27.66666667,36
1005232,379.3333333,34
1005233,40.66666667,38
1005234,0,32
1005235,453.3333333,32
1005236,427.3333333,38
1005237,1.333333333,38
1005238,153.6666667,38
1005239,190,34
1005240,208.6666667,32
1005241,35.66666667,38
1005242,126.3333333,32
1005243,81.66666667,36
1005244,160.3333333,32
1005245,0,38
1005246,36,32
1005247,84,36
1005248,75.66666667,34
1005249,207.6666667,38
1005250,0,36
1005251,1,38
1005252,49.33333333,38
1005253,141.3333333,36
1005254,59.33333333,32
1005255,274.3333333,37
1005256,18.66666667,32
1005257,56,36
1005258,32,36
1005259,161,34
1005260,72.66666667,32
1005261,155,38
1005262,66.33333333,32
1005263,3,36
1005264,7,34
1005265,183.6666667,34
1005266,178.3333333,34
1005267,37.33333333,34
1005268,98,32
1005269,25,32
1005270,60.33333333,36
1005271,249.3333333,34
1005272,51,38
1005273,203.6666667,32
1005274,70.33333333,34
1005275,184,36
1005276,91,32
1005277,11,38
1005278,101,36
1005279,3.333333333,32
1005280,61,34
1005281,27.33333333,32
1005282,99.66666667,32
1005283,56,36
1005284,905,32
1005285,53.66666667,38
1005286,61,38
1005287,97,32
1005288,326.6666667,34
1005289,409.6666667,36
1005290,75,32
1005291,105.6666667,32
1005292,150,32
1005293,92.66666667,32
1005294,0.666666667,34
1005295,5,36
1005296,100.6666667,32
1005297,0,36
1005298,630,34
1005299,193.3333333,36
1005300,32,32
1005301,0,38
1005302,130,32
1005303,9,38
1005304,18,32
1005305,16,34
1005306,150.3333333,36
1005307,172,38
1005308,0,38
1005309,99.33333333,34
1005310,60,34
1005311,0,36
1005312,79.33333333,32
1005313,411.6666667,34
1005314,179.3333333,32
1005315,29,32
1005316,606,32
1005317,47.33333333,32
1005318,195,38
1005319,97.66666667,34
1005320,0.333333333,36
1005321,21.33333333,32
1005322,98,36
1005323,124,34
1005324,467.6666667,36
1005325,70.33333333,32
1005326,212.6666667,34
1005327,79.33333333,36
1005328,0,36
1005329,87.66666667,38
1005330,29,38
1005331,0.666666667,34
1005332,16.66666667,38
1005333,48.33333333,34
1005334,125,36
1005335,14.33333333,32
1005336,22.66666667,32
1005337,129.3333333,34
1005338,0,38
1005339,45,36
1005340,161.3333333,36
1005341,6.333333333,38
1005342,29,34
1005343,45.66666667,32
1005344,76,38
1005345,20,38
1005346,168,32
1005347,219.6666667,32
1005348,0,36
1005349,26,32
1005350,53.66666667,36
1005351,131.6666667,34
1005352,110,38
1005353,26.33333333,32
1005354,0,32
1005355,9.666666667,38
1005356,32.33333333,38
1005357,164.3333333,36
1005358,103.3333333,32
1005359,139.3333333,36
1005360,190,32
1005361,305.3333333,36
1005362,135.3333333,38
1005363,48.66666667,36
1005364,180.6666667,32
1005365,24,36
1005366,46.33333333,32
1005367,0,36
1005368,21.33333333,38
1005369,52,38
1005370,33.66666667,36
1005371,6.666666667,34
1005372,20.33333333,34
1005373,66.66666667,32
1005374,204.6666667,36
1005375,47,38
1005376,0,32
1005377,71.66666667,38
1005378,234.3333333,32
1005379,6.666666667,36
1005380,3.333333333,34
1005381,39,36
1005382,9,34
1005383,23.66666667,34
1005384,99,38
1005385,347.3333333,36
1005386,5.333333333,34
1005387,99.33333333,38
1005388,0,38
1005389,206.6666667,32
1005390,0,34
1005391,86.33333333,32
1005392,254,36
1005393,242.6666667,32
1005394,312.3333333,32
1005395,52.66666667,36
1005396,301,36
1005397,108,36
1005398,1.333333333,38
1005399,286.3333333,38
1005400,523.3333333,32
1005401,221.6666667,38
