Customer_ID,attempt_Mean
1009837,260.6666667
1009838,176.6666667
1009839,125.3333333
1009840,5.666666667
1009841,391.3333333
1009842,102.3333333
1009843,414.3333333
1009844,95.66666667
1009845,56
1009846,288
1009847,204
1009848,16
1009849,23.66666667
1009850,16
1009851,575.6666667
1009852,55
1009853,76
1009854,13.66666667
1009855,0
1009856,34.66666667
1009857,114.6666667
1009858,9.666666667
1009859,146.6666667
1009860,317.6666667
1009861,148.6666667
1009862,15
1009863,226.6666667
1009864,456.6666667
1009865,12.33333333
1009866,32.66666667
1009867,110
1009868,230.3333333
1009869,112
1009870,18.33333333
1009871,217.6666667
1009872,130.6666667
1009873,58.66666667
1009874,533.6666667
1009875,0
1009876,427.3333333
1009877,253.3333333
1009878,142.3333333
1009879,133.6666667
1009880,103
1009881,310.6666667
1009882,142.3333333
1009883,147.3333333
1009884,129
1009885,1.333333333
1009886,40.33333333
1009887,132.6666667
1009888,8.666666667
1009889,4.666666667
1009890,18.66666667
1009891,25.66666667
1009892,191.6666667
1009893,99.66666667
1009894,18.66666667
1009895,350.3333333
1009896,549.6666667
1009897,40.66666667
1009898,173.3333333
1009899,32
1009900,117.3333333
1009901,29
1009902,54
1009903,539
1009904,0
1009905,240.3333333
1009906,291
1009907,98.66666667
1009908,50.66666667
1009909,62.66666667
1009910,189.6666667
1009911,198.3333333
1009912,69
1009913,22.33333333
1009914,3.333333333
1009915,302
1009916,16
1009917,158
1009918,51.66666667
1009919,221
1009920,47.66666667
1009921,124.6666667
1009922,223
1009923,26.33333333
1009924,57.66666667
1009925,69.33333333
1009926,31.66666667
1009927,4.666666667
1009928,55
1009929,206
1009930,237.3333333
1009931,405.3333333
1009932,261.6666667
1009933,91
1009934,146.3333333
1009935,86.33333333
1009936,49
1009937,12.66666667
1009938,26
1009939,315.6666667
1009940,35.66666667
1009941,69
1009942,10
1009943,32.33333333
1009944,1
1009945,154.3333333
1009946,113.3333333
1009947,102.6666667
1009948,898.6666667
1009949,36.33333333
1009950,94.66666667
1009951,190.3333333
1009952,34
1009953,43.33333333
1009954,0
1009955,297
1009956,121
1009957,50
1009958,289.3333333
1009959,160
1009960,24.33333333
1009961,255.3333333
1009962,0
1009963,4.333333333
1009964,211.3333333
1009965,29
1009966,70.66666667
1009967,63.33333333
1009968,133.6666667
1009969,47.66666667
1009970,32.66666667
1009971,195
1009972,251.3333333
1009973,279.6666667
1009974,218.6666667
1009975,48.33333333
1009976,87.33333333
1009977,141.3333333
1009978,46.33333333
1009979,139
1009980,41.66666667
1009981,346
1009982,54.33333333
1009983,154
1009984,14.66666667
1009985,92.66666667
1009986,372.3333333
1009987,203
1009988,43.66666667
1009989,192
1009990,232.6666667
1009991,438
1009992,316.3333333
1009993,29
1009994,13.33333333
1009995,183.3333333
1009996,0
1009997,1.333333333
1009998,430
1009999,27.33333333
1010000,88.66666667
1010001,46.66666667
1010002,32.33333333
1010003,44
1010004,90.66666667
1010005,82.66666667
1010006,3.333333333
1010007,184
1010008,195
1010009,66
1010010,111.3333333
1010011,15
1010012,85
1010013,0
1010014,24
1010015,112.3333333
1010016,129.6666667
1010017,40.33333333
1010018,439.6666667
1010019,104
1010020,176.6666667
1010021,107.6666667
1010022,51.33333333
1010023,38
1010024,125.3333333
1010025,125.3333333
1010026,25
1010027,19
1010028,40
1010029,85.66666667
1010030,17.33333333
1010031,266.6666667
1010032,280.3333333
1010033,74.33333333
1010034,70
1010035,16.66666667
1010036,18
1010037,95.66666667
1010038,191.3333333
1010039,10.66666667
1010040,47.66666667
1010041,78.66666667
1010042,28.66666667
1010043,53.33333333
1010044,737.3333333
1010045,7
1010046,240.3333333
1010047,84.33333333
1010048,107
1010049,108
1010050,59
1010051,90.66666667
1010052,179
1010053,412.6666667
1010054,46.33333333
1010055,246
1010056,402
1010057,67.66666667
1010058,36
1010059,98
1010060,69.66666667
1010061,62.66666667
1010062,28.66666667
1010063,187
1010064,162
1010065,486.3333333
1010066,219.6666667
1010067,221.6666667
1010068,175
1010069,29.66666667
1010070,0
1010071,73.66666667
1010072,202.6666667
1010073,359.3333333
1010074,146
1010075,271.3333333
1010076,44.66666667
1010077,0
1010078,235.3333333
1010079,47.66666667
1010080,102.3333333
1010081,353.6666667
1010082,68
1010083,257.3333333
1010084,42.66666667
1010085,143
1010086,61.33333333
1010087,1.333333333
1010088,94.66666667
1010089,21
1010090,438
1010091,54.66666667
1010092,174.3333333
1010093,17.66666667
1010094,127.6666667
1010095,463.6666667
1010096,137.6666667
1010097,0
1010098,167.6666667
1010099,41
1010100,632
1010101,9
1010102,22.33333333
1010103,41.33333333
1010104,167.3333333
1010105,138.3333333
1010106,61.33333333
1010107,136
1010108,63
1010109,14.66666667
1010110,75.33333333
1010111,31.33333333
1010112,116
1010113,15
1010114,83.33333333
1010115,19.66666667
1010116,75.33333333
1010117,15.33333333
1010118,216
1010119,129
1010120,153.6666667
1010121,61
1010122,172
1010123,262
1010124,328
1010125,124
1010126,277.6666667
1010127,60.66666667
1010128,170.6666667
1010129,97.66666667
1010130,198.6666667
1010131,363
1010132,117
1010133,51.66666667
1010134,119.3333333
1010135,55
1010136,8.333333333
1010137,11
1010138,1119
1010139,153.3333333
1010140,264
1010141,476.3333333
1010142,42.66666667
1010143,121
1010144,69
1010145,0
1010146,83.33333333
1010147,131.6666667
1010148,62
1010149,4
1010150,403.3333333
1010151,17.66666667
1010152,116
1010153,7.666666667
1010154,39.66666667
1010155,29.66666667
1010156,100.3333333
1010157,38.33333333
1010158,45.33333333
1010159,75
1010160,13.33333333
1010161,15.66666667
1010162,194
1010163,52
1010164,380.6666667
1010165,0.333333333
1010166,7.333333333
1010167,51
1010168,23
1010169,21
1010170,23.66666667
1010171,84.66666667
1010172,124
1010173,85.33333333
1010174,543.3333333
1010175,13
1010176,40.33333333
1010177,372.3333333
1010178,42.33333333
1010179,424.3333333
1010180,27
1010181,34.33333333
1010182,265.6666667
1010183,8
1010184,131.3333333
1010185,119.3333333
1010186,358.3333333
1010187,223
1010188,62.33333333
1010189,596.3333333
1010190,229.3333333
1010191,141.6666667
1010192,86
1010193,178.3333333
1010194,76.66666667
1010195,35.66666667
1010196,17.33333333
1010197,73.33333333
1010198,56
1010199,148
1010200,0
1010201,205
1010202,5
1010203,142
1010204,91
1010205,196
1010206,312.3333333
1010207,204.3333333
1010208,662.6666667
1010209,194.6666667
1010210,2.333333333
1010211,271.6666667
1010212,504
1010213,23.33333333
1010214,334
1010215,54.66666667
1010216,58
1010217,2.333333333
1010218,131.3333333
1010219,109.3333333
1010220,357.6666667
1010221,32
1010222,0.666666667
1010223,61.66666667
1010224,333.6666667
1010225,5
1010226,517
1010227,171
1010228,321.3333333
1010229,162
1010230,303.3333333
1010231,292
1010232,189.6666667
1010233,192
1010234,223
1010235,32
1010236,16.66666667
1010237,169
1010238,181
1010239,87
1010240,283
1010241,124.3333333
1010242,29.33333333
1010243,155
1010244,8.333333333
1010245,82.66666667
1010246,64.66666667
1010247,46
1010248,12.33333333
1010249,114.3333333
1010250,71
1010251,233.6666667
1010252,15.33333333
1010253,150.3333333
1010254,127
1010255,27
1010256,34.33333333
1010257,117.6666667
1010258,0
1010259,93.33333333
1010260,81.33333333
1010261,97.33333333
1010262,263.3333333
1010263,1.333333333
1010264,62.66666667
1010265,114.3333333
1010266,38.33333333
1010267,381
1010268,0
1010269,20.33333333
1010270,380.3333333
1010271,154.6666667
1010272,125
1010273,191.6666667
1010274,187.3333333
1010275,177.6666667
1010276,34
1010277,2
1010278,77
1010279,46.66666667
1010280,133
1010281,4.333333333
1010282,56.33333333
1010283,5.333333333
1010284,548.3333333
1010285,455.3333333
1010286,5.333333333
1010287,44
1010288,75.33333333
1010289,223
1010290,141.6666667
1010291,460
1010292,176
1010293,216.6666667
1010294,63
1010295,55.66666667
1010296,49.66666667
1010297,60.33333333
1010298,199.3333333
1010299,83.33333333
1010300,19.33333333
1010301,325.6666667
1010302,45
1010303,6.666666667
1010304,41
1010305,25.66666667
1010306,451.3333333
1010307,158.3333333
1010308,33.33333333
1010309,9.666666667
1010310,40
1010311,102.3333333
1010312,5
1010313,5.333333333
1010314,482.6666667
1010315,1.666666667
1010316,10.66666667
1010317,235.6666667
1010318,54.33333333
1010319,33.66666667
1010320,93.66666667
1010321,98.33333333
1010322,185.3333333
1010323,545
1010324,376.6666667
1010325,123.6666667
1010326,50.66666667
1010327,272.6666667
1010328,47
1010329,264.3333333
1010330,231.3333333
1010331,385
1010332,57.66666667
1010333,85.66666667
1010334,75.33333333
1010335,111
1010336,167
1010337,114.6666667
1010338,189
1010339,47.33333333
1010340,102
1010341,209.6666667
1010342,40
1010343,68.66666667
1010344,262
1010345,21.33333333
1010346,0
1010347,102.6666667
1010348,29.66666667
1010349,64
1010350,89
1010351,21
1010352,19.33333333
1010353,461.6666667
1010354,93
1010355,1.333333333
1010356,29
1010357,269.6666667
1010358,5
1010359,74
1010360,80.66666667
1010361,5
1010362,472.3333333
1010363,335.6666667
1010364,149.6666667
1010365,91
1010366,4
1010367,188.3333333
1010368,474
1010369,0.333333333
1010370,180
1010371,226.6666667
1010372,38
1010373,74
1010374,40.33333333
1010375,6.666666667
1010376,36.33333333
1010377,10
1010378,44.33333333
1010379,109.6666667
1010380,25.66666667
1010381,164
1010382,68.66666667
1010383,51.33333333
1010384,204
1010385,81.33333333
1010386,279.6666667
1010387,186
1010388,113.3333333
1010389,173.6666667
1010390,122
1010391,211.6666667
1010392,107.3333333
1010393,243.6666667
1010394,42.33333333
1010395,20.66666667
1010396,154.3333333
1010397,0.333333333
1010398,0
1010399,104.3333333
1010400,73
1010401,44
1010402,460
1010403,13.66666667
1010404,325.6666667
1010405,61
1010406,348.3333333
1010407,226.3333333
1010408,92
1010409,432
1010410,58.33333333
1010411,185.3333333
1010412,50.33333333
1010413,195.3333333
1010414,37.33333333
1010415,81.66666667
1010416,155.6666667
1010417,653.6666667
1010418,290.6666667
1010419,100.6666667
1010420,384
1010421,194.6666667
1010422,126.6666667
1010423,38
1010424,168.3333333
1010425,74
1010426,27
1010427,47.66666667
1010428,0
1010429,25.66666667
1010430,54
1010431,167.6666667
1010432,47.33333333
1010433,484.3333333
1010434,582
1010435,98.66666667
1010436,109.6666667
1010437,259.3333333
1010438,98.33333333
1010439,585.6666667
1010440,0
1010441,39.66666667
1010442,391.6666667
1010443,9.666666667
1010444,157.3333333
1010445,38
1010446,139.3333333
1010447,493.6666667
1010448,29.66666667
1010449,17
1010450,9.666666667
1010451,851.3333333
1010452,0
1010453,34.66666667
1010454,31
1010455,197
1010456,55.66666667
1010457,111.3333333
1010458,12
1010459,271
1010460,147
1010461,67
1010462,149
1010463,108.6666667
1010464,70.33333333
1010465,6.666666667
1010466,47.66666667
1010467,233.6666667
1010468,254
1010469,75
1010470,131
1010471,210.6666667
1010472,92
1010473,0
1010474,101.3333333
1010475,203
1010476,50
1010477,349
1010478,45.33333333
1010479,37.66666667
1010480,133
1010481,123.6666667
1010482,12
1010483,347.6666667
1010484,31
1010485,111.3333333
1010486,6.333333333
1010487,213.3333333
1010488,279.3333333
1010489,51.66666667
1010490,173.6666667
1010491,33.33333333
1010492,64.66666667
1010493,225.6666667
1010494,22.66666667
1010495,68.33333333
1010496,76.66666667
1010497,315.3333333
1010498,181.6666667
1010499,17
1010500,41
1010501,98
1010502,60.66666667
1010503,537.3333333
1010504,90.33333333
1010505,167.3333333
1010506,36.66666667
1010507,21.33333333
1010508,77
1010509,15
1010510,46.33333333
1010511,6.666666667
1010512,99.66666667
1010513,109.3333333
1010514,61
1010515,190.3333333
1010516,116
1010517,13
1010518,97
1010519,23
1010520,134.3333333
1010521,120
1010522,33.33333333
1010523,65
1010524,304.6666667
1010525,57
1010526,49
1010527,93.33333333
1010528,260.3333333
1010529,17
1010530,7.666666667
1010531,261.6666667
1010532,30
1010533,383.3333333
1010534,16.33333333
1010535,112.6666667
1010536,255
1010537,18.33333333
1010538,73.66666667
1010539,149
1010540,6.666666667
1010541,36.66666667
1010542,99.66666667
1010543,0
1010544,57.66666667
1010545,0.666666667
1010546,103.3333333
1010547,219.6666667
1010548,15.33333333
1010549,191.6666667
1010550,90.33333333
1010551,59
1010552,35.33333333
1010553,13
1010554,41.66666667
1010555,64.66666667
1010556,5.333333333
1010557,20.66666667
1010558,440.6666667
1010559,128.6666667
1010560,15
1010561,108.6666667
1010562,232.6666667
1010563,0
1010564,52.33333333
1010565,0.333333333
1010566,45.33333333
1010567,57.33333333
1010568,21
1010569,330.6666667
1010570,0
1010571,308.6666667
1010572,26
1010573,279
1010574,115.3333333
1010575,58.33333333
1010576,172
1010577,1.333333333
1010578,28
1010579,105.6666667
1010580,151.6666667
1010581,54
1010582,359.3333333
1010583,173.3333333
1010584,151
1010585,13
1010586,155.6666667
1010587,115.6666667
1010588,56.66666667
1010589,158
1010590,308
1010591,129.3333333
1010592,326.6666667
1010593,63.33333333
1010594,202
1010595,101.6666667
1010596,131.6666667
1010597,67
1010598,74.33333333
1010599,380
1010600,286.6666667
1010601,20
1010602,138
1010603,80.66666667
1010604,73.33333333
1010605,142.3333333
1010606,71.33333333
1010607,13
1010608,12.33333333
1010609,70.33333333
1010610,225.6666667
1010611,127
1010612,249.3333333
1010613,0
1010614,75.33333333
1010615,37
1010616,0
1010617,190
1010618,108.3333333
1010619,14
1010620,249.6666667
1010621,26
1010622,13.66666667
1010623,90.33333333
1010624,128.3333333
1010625,142
1010626,0
1010627,70.33333333
1010628,157.6666667
1010629,65.66666667
1010630,87.33333333
1010631,18
1010632,35.66666667
1010633,13.33333333
1010634,48
1010635,2.666666667
1010636,107.3333333
1010637,171
1010638,362.6666667
1010639,169
1010640,847
1010641,49.66666667
1010642,23
1010643,94.66666667
1010644,163
1010645,359.6666667
1010646,30.66666667
1010647,0
1010648,20.66666667
1010649,20.33333333
1010650,207
1010651,436.6666667
1010652,696
1010653,78.33333333
1010654,42.33333333
1010655,239.3333333
1010656,151
1010657,42
1010658,348.3333333
1010659,42.33333333
1010660,117
1010661,172.6666667
1010662,44
1010663,104.6666667
1010664,253
1010665,265.3333333
1010666,22
1010667,58
1010668,135.6666667
1010669,88.66666667
1010670,50.66666667
1010671,52
1010672,0
1010673,71
1010674,0
1010675,98.33333333
1010676,228
1010677,325.6666667
1010678,314.3333333
1010679,268.6666667
1010680,259.3333333
1010681,411.6666667
1010682,32.33333333
1010683,923.6666667
1010684,51
1010685,225.3333333
1010686,0
1010687,51.66666667
1010688,133.6666667
1010689,99.66666667
1010690,138.6666667
1010691,0
1010692,131.3333333
1010693,47.66666667
1010694,82.33333333
1010695,133
1010696,38
1010697,815
1010698,69.33333333
1010699,380.6666667
1010700,0
1010701,6.333333333
1010702,39
1010703,220.6666667
1010704,56
1010705,242
1010706,151.3333333
1010707,111
1010708,140.6666667
1010709,83.33333333
1010710,623.3333333
1010711,43.33333333
1010712,319
1010713,13
1010714,108
1010715,348.6666667
1010716,240.3333333
1010717,348
1010718,29
1010719,62
1010720,0
1010721,60
1010722,373
1010723,275.3333333
1010724,89
1010725,0
1010726,48.33333333
1010727,7
1010728,74.33333333
1010729,170
1010730,4.333333333
1010731,39
1010732,156.6666667
1010733,95
1010734,465
1010735,5.666666667
1010736,359.6666667
1010737,90.66666667
1010738,65.33333333
1010739,120
1010740,69.66666667
1010741,174.6666667
1010742,36
1010743,435.6666667
1010744,377
1010745,411.3333333
1010746,254
1010747,21.66666667
1010748,106.3333333
1010749,36.33333333
1010750,102.3333333
1010751,314
1010752,47
1010753,143.3333333
1010754,136.3333333
1010755,0
1010756,88
1010757,31
1010758,178.6666667
1010759,183.6666667
1010760,62.33333333
1010761,123
1010762,26.33333333
1010763,52.66666667
1010764,17.33333333
1010765,17.33333333
1010766,107.6666667
1010767,0
1010768,466
1010769,120
1010770,241
1010771,140.6666667
1010772,42.66666667
1010773,194.3333333
1010774,335.6666667
1010775,121
1010776,0
1010777,90.66666667
1010778,182
1010779,34.66666667
1010780,13.33333333
1010781,436.6666667
1010782,307.3333333
1010783,99
1010784,24.66666667
1010785,57
1010786,47.66666667
1010787,408.6666667
1010788,67.33333333
1010789,62.33333333
1010790,44.66666667
1010791,142.6666667
1010792,16.33333333
1010793,115.6666667
1010794,220.3333333
1010795,18.33333333
1010796,137.3333333
1010797,159
1010798,433
1010799,5.666666667
1010800,132.3333333
1010801,475
1010802,7
1010803,50.33333333
1010804,593.3333333
1010805,39.66666667
1010806,57.33333333
1010807,128.3333333
1010808,20.66666667
1010809,66.33333333
1010810,0
1010811,29.66666667
1010812,256.3333333
1010813,303
1010814,28
1010815,22.66666667
1010816,169
1010817,19.33333333
1010818,111
1010819,2.333333333
1010820,95.66666667
1010821,42
1010822,83.66666667
1010823,0
1010824,71.33333333
1010825,79.66666667
1010826,100.3333333
1010827,108.3333333
1010828,246
1010829,0
1010830,84.33333333
1010831,17.33333333
1010832,241
1010833,250.6666667
1010834,56.66666667
1010835,142.3333333
1010836,5.333333333
1010837,52
1010838,150
1010839,68.33333333
1010840,89.66666667
1010841,0.666666667
1010842,273
1010843,0
1010844,670.3333333
1010845,9
1010846,22.33333333
1010847,10.66666667
1010848,78.66666667
1010849,415.3333333
1010850,47.33333333
1010851,14.33333333
1010852,332
1010853,127.3333333
1010854,91
1010855,59.66666667
1010856,146.3333333
1010857,3.666666667
1010858,50
1010859,21.33333333
1010860,563
1010861,31.33333333
1010862,225.6666667
1010863,136.6666667
1010864,373
1010865,70.66666667
1010866,120.6666667
1010867,9
1010868,171
1010869,202.3333333
1010870,400.3333333
1010871,26
1010872,107.6666667
1010873,223.6666667
1010874,1
1010875,170.3333333
1010876,302.6666667
1010877,698.6666667
1010878,93
1010879,248
1010880,173.6666667
1010881,53.33333333
1010882,159
1010883,531.6666667
1010884,36
1010885,0
1010886,148
1010887,396.3333333
1010888,16.66666667
1010889,149.6666667
1010890,0
1010891,197.3333333
1010892,24.33333333
1010893,115.3333333
1010894,161.3333333
1010895,340.3333333
1010896,9.333333333
1010897,121
1010898,124.6666667
1010899,69.33333333
1010900,118.3333333
1010901,53.33333333
1010902,136.3333333
1010903,161
1010904,38.33333333
1010905,10.33333333
1010906,15
1010907,555.6666667
1010908,16
1010909,98
1010910,0
1010911,2.333333333
1010912,51.66666667
1010913,70
1010914,283
1010915,99.33333333
1010916,255.6666667
1010917,35.33333333
1010918,257
1010919,237
1010920,2.333333333
1010921,118
1010922,69.66666667
1010923,393.3333333
1010924,41.33333333
1010925,67.33333333
1010926,243.6666667
1010927,285.6666667
1010928,348.3333333
1010929,118
1010930,66.33333333
1010931,74
1010932,387.6666667
1010933,90
1010934,155.3333333
1010935,158
1010936,62
1010937,43.66666667
1010938,227.3333333
1010939,6
1010940,353.3333333
1010941,0
1010942,17.66666667
1010943,40.33333333
1010944,208.6666667
1010945,2.333333333
1010946,49.33333333
1010947,261.3333333
1010948,60.66666667
1010949,23.66666667
1010950,36
1010951,45.33333333
1010952,304
1010953,82
1010954,17.33333333
1010955,401.3333333
1010956,101.6666667
1010957,218.3333333
1010958,19.33333333
1010959,174.3333333
1010960,8.666666667
1010961,667.3333333
1010962,279.3333333
1010963,116
1010964,159.3333333
1010965,139.6666667
1010966,13.33333333
1010967,37
1010968,182.6666667
1010969,151
1010970,112.3333333
1010971,11.33333333
1010972,29.33333333
1010973,68
1010974,42
1010975,34.33333333
1010976,44
1010977,133.6666667
1010978,108
1010979,146
1010980,26
1010981,102
1010982,34.66666667
1010983,17.33333333
1010984,12.66666667
1010985,180.3333333
1010986,223.3333333
1010987,59
1010988,56.33333333
1010989,0
1010990,124.6666667
1010991,3
1010992,106
1010993,0
1010994,0
1010995,139
1010996,177.3333333
1010997,79.66666667
1010998,87.33333333
1010999,244.3333333
1011000,100
1011001,61
1011002,166.3333333
1011003,111.3333333
1011004,0
1011005,529.3333333
1011006,322
1011007,110.3333333
1011008,104.6666667
1011009,8
1011010,560
1011011,283.6666667
1011012,143.3333333
1011013,66.66666667
1011014,56.33333333
1011015,142
1011016,34.66666667
1011017,66.33333333
1011018,198
1011019,19
1011020,65.66666667
1011021,104.3333333
1011022,91
1011023,90.33333333
1011024,55.66666667
1011025,201.6666667
1011026,10
1011027,174.3333333
1011028,137
1011029,91
1011030,61.66666667
1011031,257.6666667
1011032,108.6666667
1011033,19.66666667
1011034,166
1011035,46.66666667
1011036,95
1011037,242.3333333
1011038,34.33333333
1011039,53.33333333
1011040,158.3333333
1011041,116
1011042,3
1011043,0
1011044,80
1011045,241.6666667
1011046,27.33333333
1011047,31.33333333
1011048,39
1011049,14
1011050,43
1011051,145.3333333
1011052,78
1011053,48
1011054,16.33333333
1011055,18.33333333
1011056,276
1011057,20.33333333
1011058,82
1011059,22.33333333
1011060,4.666666667
1011061,39.66666667
1011062,38.33333333
1011063,157.6666667
1011064,103.6666667
1011065,35.33333333
1011066,32.33333333
1011067,29.33333333
1011068,88.33333333
1011069,127.3333333
1011070,98.66666667
1011071,48
1011072,5.333333333
1011073,11.66666667
1011074,377.6666667
1011075,81.33333333
1011076,69.66666667
1011077,63.33333333
1011078,329
1011079,87
1011080,5.666666667
1011081,0
1011082,297.6666667
1011083,59.66666667
1011084,86
1011085,161.3333333
1011086,244
1011087,251.3333333
1011088,121.3333333
1011089,59.66666667
1011090,363.6666667
1011091,3.333333333
1011092,1
1011093,297.6666667
1011094,226.6666667
1011095,51.66666667
1011096,100.6666667
1011097,192.3333333
1011098,400
1011099,149
1011100,0
1011101,120
1011102,136
1011103,5.333333333
1011104,40
1011105,21
1011106,244.3333333
1011107,174
1011108,136
1011109,195.6666667
1011110,184
1011111,332
1011112,60.66666667
1011113,203.3333333
1011114,175
1011115,9.666666667
1011116,132.6666667
1011117,36.66666667
1011118,10.66666667
1011119,10.33333333
1011120,78.66666667
1011121,1
1011122,18.66666667
1011123,27
1011124,13.66666667
1011125,547.3333333
1011126,8
1011127,99.66666667
1011128,79.33333333
1011129,53.66666667
1011130,5.666666667
1011131,195.6666667
1011132,126.6666667
1011133,209.6666667
1011134,216.3333333
1011135,150.6666667
1011136,17.66666667
1011137,48.66666667
1011138,206.6666667
1011139,99.66666667
1011140,217
1011141,158.6666667
1011142,134.3333333
1011143,124.3333333
1011144,75
1011145,2.666666667
1011146,121.6666667
1011147,329
1011148,126
1011149,89.66666667
1011150,98.33333333
1011151,27.66666667
1011152,169
1011153,72.33333333
1011154,183
1011155,38.33333333
1011156,45.33333333
1011157,118.6666667
1011158,113.3333333
1011159,131.6666667
1011160,185.6666667
1011161,93.33333333
1011162,62.33333333
1011163,298.6666667
1011164,0
1011165,4.666666667
1011166,0.666666667
1011167,214.6666667
1011168,274.6666667
1011169,185.6666667
1011170,125.3333333
1011171,168
1011172,141
1011173,1
1011174,0
1011175,41.33333333
1011176,287
1011177,134
1011178,1008.666667
1011179,99
1011180,113
1011181,317.3333333
1011182,152
1011183,274
1011184,121
1011185,60.66666667
1011186,179
1011187,3.333333333
1011188,3.666666667
1011189,57
1011190,249.3333333
1011191,9
1011192,258.3333333
1011193,235
1011194,10.66666667
1011195,174.6666667
1011196,395.6666667
1011197,320.3333333
1011198,43
1011199,66
1011200,163
1011201,185.3333333
1011202,194
1011203,257.3333333
1011204,59
1011205,699
1011206,64.66666667
1011207,72.33333333
1011208,0.333333333
1011209,3.666666667
1011210,506.6666667
1011211,151.3333333
1011212,80.33333333
1011213,60
1011214,218
1011215,69
1011216,174.3333333
1011217,470.6666667
1011218,310
1011219,159
1011220,0
1011221,287.3333333
1011222,407.3333333
1011223,52.66666667
1011224,285.6666667
1011225,68.66666667
1011226,131.6666667
1011227,119.6666667
1011228,107.6666667
1011229,37.66666667
1011230,203.3333333
1011231,19
1011232,158.6666667
1011233,41.33333333
1011234,122.3333333
1011235,10.66666667
1011236,198
1011237,121
1011238,111.3333333
1011239,127
1011240,581.6666667
1011241,191.6666667
1011242,67.66666667
1011243,45
1011244,134
1011245,40
1011246,134.3333333
1011247,425.6666667
1011248,102.3333333
1011249,180.3333333
1011250,130.3333333
1011251,72.66666667
1011252,98.33333333
1011253,64
1011254,61
1011255,206
1011256,0
1011257,12.66666667
1011258,68.66666667
1011259,9
1011260,268.3333333
1011261,120.6666667
1011262,78
1011263,57.66666667
1011264,517
1011265,20
1011266,39.66666667
1011267,45.33333333
1011268,64.66666667
1011269,40.33333333
1011270,176.6666667
1011271,76.33333333
1011272,49.66666667
1011273,31
1011274,55
1011275,29.33333333
1011276,117.3333333
1011277,17
1011278,0
1011279,17
1011280,47.33333333
1011281,11.33333333
1011282,15.33333333
1011283,105.3333333
1011284,46.66666667
1011285,32.66666667
1011286,171.3333333
1011287,37.66666667
1011288,0
1011289,129.6666667
1011290,29
1011291,40.33333333
1011292,28.33333333
1011293,64.66666667
1011294,31.66666667
1011295,65
1011296,0
1011297,0
1011298,368.3333333
1011299,41.66666667
1011300,30.66666667
1011301,74.33333333
1011302,214.3333333
1011303,25.33333333
1011304,26.33333333
1011305,55.33333333
1011306,14.66666667
1011307,35.66666667
1011308,6
1011309,81
1011310,293
1011311,345.6666667
1011312,198
1011313,41
1011314,47.66666667
1011315,37.33333333
1011316,263
1011317,75.66666667
1011318,1.666666667
1011319,139.3333333
1011320,101.3333333
1011321,59
1011322,95.66666667
1011323,108.6666667
1011324,18.33333333
1011325,75.66666667
1011326,267
1011327,172.6666667
1011328,234.3333333
1011329,0
1011330,0
1011331,129.6666667
1011332,40
1011333,211.6666667
1011334,129.3333333
1011335,341
1011336,57
1011337,1
1011338,71
1011339,78.33333333
1011340,33
1011341,168.3333333
1011342,98.66666667
1011343,170.6666667
1011344,16
1011345,11.66666667
1011346,134.3333333
1011347,0
1011348,93
1011349,50.66666667
1011350,204.3333333
1011351,101.3333333
1011352,143
1011353,229.3333333
1011354,2
1011355,101.3333333
1011356,386
1011357,170.6666667
1011358,166.3333333
1011359,24.33333333
1011360,71
1011361,57
1011362,97.33333333
1011363,55.66666667
1011364,427.3333333
1011365,28.66666667
1011366,328
1011367,110.3333333
1011368,0
1011369,159
1011370,44.66666667
1011371,36.66666667
1011372,141.3333333
1011373,30.66666667
1011374,48
1011375,69
1011376,0
1011377,94.33333333
1011378,176
1011379,66.66666667
1011380,28.33333333
1011381,427
1011382,81.33333333
1011383,112.6666667
1011384,83.33333333
1011385,38.66666667
1011386,433.6666667
1011387,138.6666667
1011388,408
1011389,29.66666667
1011390,113
1011391,679.3333333
1011392,354.3333333
1011393,80.66666667
1011394,48.33333333
1011395,51
1011396,110.3333333
1011397,14.33333333
1011398,9
1011399,136.3333333
1011400,235.3333333
1011401,32.33333333
1011402,142
1011403,344.6666667
1011404,64
1011405,77.33333333
1011406,40
1011407,83.66666667
1011408,4
1011409,85
1011410,48
1011411,7
1011412,55.66666667
1011413,87
1011414,11.66666667
1011415,348.3333333
1011416,14.66666667
1011417,294.6666667
1011418,358
1011419,40.66666667
1011420,98.33333333
1011421,17.33333333
1011422,86.33333333
1011423,18.33333333
1011424,193.3333333
1011425,45.33333333
1011426,52
1011427,262
1011428,60
1011429,3.666666667
1011430,186.3333333
1011431,0.333333333
1011432,411.6666667
1011433,85.33333333
1011434,61
1011435,182.6666667
1011436,116
1011437,0
1011438,313
1011439,9
1011440,598.3333333
1011441,161.6666667
1011442,197.3333333
1011443,586.3333333
1011444,191.3333333
1011445,264
1011446,36.66666667
1011447,350.3333333
1011448,105
1011449,77.33333333
1011450,3
1011451,167.6666667
1011452,215.3333333
1011453,60.33333333
1011454,842.6666667
1011455,122
1011456,53.66666667
1011457,47
1011458,11.33333333
1011459,179
1011460,114.3333333
1011461,157
1011462,157.6666667
1011463,215.3333333
1011464,0
1011465,60.66666667
1011466,53
1011467,103.3333333
1011468,61
1011469,358.3333333
1011470,42.33333333
1011471,19.33333333
1011472,2.333333333
1011473,94
